month,CHN,USA,DEU,NLD,JPN,FRA,ITA,GBR,KOR,HKG
2003-12,-1.2084633245628269,-1.3167371917292781,-1.2858400403163031,-1.194690183870269,-0.9818387926183042,-0.98040198887495755,-0.37767392841026309,-1.3592459339256979,-1.1757593696136079,-1.2127884297314151
2004-01,-1.429211802152728,-1.5068111527447601,-1.225036979269704,-1.225851702566833,-1.3551336052427589,-1.1303682867992471,-1.086378438392785,-1.441403574292317,-1.315587648042974,-1.539798680100757
2004-02,-1.370203998161527,-1.4833709803496311,-1.1697756876614791,-1.213475603191343,-1.3534221919709919,-0.9391390464059407,-0.81143096799671721,-1.221882864605228,-1.24005621921603,-1.434827009555008
2004-03,-1.202442530206066,-1.095503054661306,-0.9626601150570927,-0.93990238915746571,-0.47710720424404113,-0.49424455989287591,-0.32480182157661253,-0.83650709012716218,-1.018606377464663,-1.1656295888578341
2004-04,-1.1630593088582479,-1.206215239727809,-1.1419390340200779,-1.2161294143774519,-0.81923889657838234,-0.88183203232175922,-0.81809623472138426,-1.210549690372777,-1.115550771618036,-1.1643007468657189
2004-05,-1.257167407755641,-1.23653493151115,-1.148221873695596,-1.269172650042214,-1.347999987126608,-1.039222057248556,-0.81233635793241132,-1.2556274631465709,-1.0698630121108781,-1.168700036276336
2004-06,-1.1530956596949491,-1.1212260238368379,-0.99233765530286133,-1.0372807518329881,-0.77154320155891742,-0.49404468764575782,-0.5950399314569359,-0.74270160246213468,-1.059195258414833,-1.098598400940662
2004-07,-1.134116013790216,-1.1320174267987391,-0.94002813760151882,-1.128001994428157,-0.81473081708000905,-0.82685210112075525,-0.4694418948590473,-0.8996111041744862,-1.025243275268124,-0.94780339433398553
2004-08,-1.148286839306476,-1.1311631073975881,-1.310499475546359,-1.240885693234224,-1.167577450769048,-1.6355943480381709,-1.73002655253066,-1.324260280641042,-1.116266281151705,-0.95013689608578045
2004-09,-1.0746060372635171,-1.0879110259749689,-1.010189106722746,-0.98551450045099809,-0.71406306591871693,-0.47991673740875851,-0.56398741018030774,-0.86153393210915319,-1.000997733496946,-0.97399295554366749
2004-10,-1.164641264917472,-0.8904733159511895,-0.81072679784421187,-0.94767161533625388,-0.64769646636144829,-0.45159350683311411,-0.48884009393275452,-0.81973640518289759,-1.0401903146766169,-0.88702310364704939
2004-11,-1.020973337411657,-0.9534508368262834,-0.53989344775322834,-0.80978930228457757,-0.52123187813356664,-0.4073074807238774,-0.38812409106846651,-0.6106915146020141,-0.91033459299895925,-1.0053538651243401
2004-12,-0.96348370241079351,-0.98079597522910056,-0.83367182203330992,-0.80308718782603972,-0.50078584225184242,-0.42600251161252689,-0.43577967596754208,-0.72500879223274428,-0.8580118803655411,-1.0018691061304901
2005-01,-1.198824126734664,-1.1777356205007921,-0.92497287422007457,-0.97759008106128886,-1.0695207188379601,-0.87637423736731701,-0.83016575275227533,-1.064249138759829,-1.003962183281387,-0.99351114849846855
2005-02,-1.3068467015648371,-1.1588575828834671,-0.98821232588793717,-0.99334644877423539,-1.112777039793168,-0.6695433097984328,-0.53160819850074903,-0.96110670075018889,-1.0957581246578629,-1.589130748225285
2005-03,-0.9724611382138667,-0.92626134365849355,-0.73896653119924471,-0.68980661466178217,-0.25800837342655403,-0.1234658487834028,-0.036266997385932122,-0.47026433151087121,-0.85508155176540035,-1.0942476009752891
2005-04,-0.96601862057126764,-0.95749415415399541,-0.7665123454732975,-0.87134626208228194,-0.4996924716148739,-0.51643258233498746,-0.40761180492888599,-0.54397277375145825,-0.93400312229630744,-1.059934183568668
2005-05,-1.100177108510374,-0.9572693332589558,-0.8522036082152491,-0.98304526881118592,-0.93711692968402793,-0.73146922058700148,-0.43247173579257359,-0.83666529380318122,-0.88483550553221502,-0.82990384083034263
2005-06,-0.95048617210664521,-0.80393110649294497,-0.81472405764988576,-0.92387071421465317,-0.56512789805934527,-0.48138343432155611,-0.4674810492001697,-0.61621203202793617,-0.83156679205272199,-0.86991994419462071
2005-07,-0.975146065696475,-0.87134278717481983,-0.98995988489326447,-1.035698941911422,-0.70198414880682813,-1.00050345021064,-0.47168519458283081,-0.8736965114091243,-0.93019752223967556,-0.78923175261945477
2005-08,-0.92348860993781978,-0.78636048884984988,-1.0316719064173401,-0.97684804685847315,-0.64936087607334159,-1.441325476065255,-1.5683393070981171,-0.99500856235278234,-0.92981239670556626,-0.68704271354906099
2005-09,-0.85230919317881126,-0.8504067736721318,-0.77361554242201835,-0.74112094079828605,-0.37458960702538108,-0.36791527069210161,-0.39565718765274438,-0.50334965006969723,-0.90317340086835129,-0.64218265128966323
2005-10,-0.9285755806824999,-0.58191182568383537,-0.77977047801509447,-0.79348148586831535,-0.48386527814166452,-0.6606076766530049,-0.61374603145317153,-0.55179993803179295,-0.80200571925207809,-0.64954202007344486
2005-11,-0.8386756416999368,-0.70966543459433939,-0.67795774466153391,-0.75818644997124796,-0.44068309135540729,-0.45470875186486398,-0.52104026958354699,-0.57669344113588905,-0.7623151843765521,-0.75881974729628665
2005-12,-0.76901283000820353,-0.77240775822539176,-0.83792716342475593,-0.86036217932992931,-0.26739731924481669,-0.79308376348957044,-0.76346431094151779,-0.81970306237656576,-0.73856950770897289,-0.83697218902819548
2006-01,-1.0067762972751291,-0.88041171620241732,-0.78959705449187645,-0.79269777221936566,-0.8561575138991292,-0.62209445882575654,-0.76699841860209006,-0.68762302104026685,-0.90228563455470667,-0.94050660210833048
2006-02,-1.1290319236651141,-0.96188334978176893,-0.77919575642100058,-0.89393083041172083,-0.86414837252129761,-0.67260600665355208,-0.49445455478417638,-0.41402501887889048,-0.8758261999505339,-1.215549006380211
2006-03,-0.72810742121493255,-0.54459847467326228,-0.45371303092234128,-0.48761722300030291,0.16242220312103459,0.05047194868093248,0.00236700204226367,0.38968922327206812,-0.66739141222508358,-0.78229280700826542
2006-04,-0.75924026727057303,-0.6830985223666598,-0.67491088715861869,-0.78791027988111595,-0.35829303840328558,-0.58917388482623712,-0.72117484953634514,-0.19575377691725321,-0.79503427618508293,-0.82599681780464618
2006-05,-0.88962601704474975,-0.57947684245140607,-0.48520566410839749,-0.5703376620463233,-0.35163560064450922,-0.1313421831878368,0.1094213992453843,0.44058280755509249,-0.63867522096578666,-0.80683724039133098
2006-06,-0.74822877818622513,-0.46424402800310771,-0.45842745681837938,-0.55231895762511396,-0.21487142253117031,0.01358597064690713,-0.016579987293203299,0.27135772969941913,-0.63776289618671345,-0.70164305259513626
2006-07,-0.76407577766292456,-0.50194822149274909,-0.45944695718850642,-0.74886344571661367,-0.28476909641734011,-0.48421845445355621,-0.13361399932502011,-0.27293256170449798,-0.75103334231102736,-0.5548091365178035
2006-08,-0.61925899381305882,-0.38793289866066499,-0.66378458354132863,-0.65384562901827914,-0.22966250947375269,-0.95750359713833455,-1.187813387102058,-0.58392482388583622,-0.63277337824361835,-0.45764841903545822
2006-09,-0.54949710410505481,-0.45287154949710418,-0.31785723590686549,-0.49522253058508831,0.091801744235530919,-0.1612030232943393,-0.065565866679672666,-0.18229337158384859,-0.51024058428749264,-0.50433616522600178
2006-10,-0.6769352915710054,-0.22109158306027529,-0.1358221841692244,-0.38203977539407907,0.043129765372183652,0.031643808161201992,0.071381332836089301,-0.16594847081868691,-0.66027013687714764,-0.4384059049976885
2006-11,-0.52475100743556924,-0.34749626660054173,0.038421506736114178,-0.2473302154410566,0.077784595628147907,0.18347221662027449,0.096003396128601121,-0.0021791260987538432,-0.51244709344037698,-0.41357449423826032
2006-12,-0.55609484975703338,-0.49021602955468252,-0.26863263139442112,-0.43252792260086559,0.24111804287078001,-0.35294978558289919,-0.25061986183444229,-0.42216356606070732,-0.55443929490162824,-0.51322424651668863
2007-01,-0.67496382991554704,-0.52512206759683122,-0.26811389867644742,-0.41615616594842292,-0.42193485851782481,-0.1537870699171382,-0.1270878299819457,-0.32904647327570391,-0.57161861268584624,-0.69854415580155882
2007-02,-0.83439592254036532,-0.6669045003578068,-0.1252636238131109,-0.48671597896497032,-0.3618561606440418,-0.0077157759803411202,0.067085416190636682,-0.35314220632872267,-0.72903427744922966,-1.119344231279332
2007-03,-0.59962907074313687,-0.30586981318820899,0.061174857683381573,-0.064349060992866483,0.39474683090538099,0.48922598435351822,0.54462198239670945,0.43045830685054209,-0.40410101643365343,-0.60059735460388519
2007-04,-0.48837774984752808,-0.41603551054061538,-0.02129525332055441,-0.38592911796591201,-0.1022522861182926,0.067393749992707613,-0.048783870202638573,-0.1896100398307016,-0.41188742272693291,-0.56263030200697439
2007-05,-0.64798837376996665,-0.36331328126232798,-0.12897159072358241,-0.26582387503554777,-0.096834268635708265,0.1491718517442725,0.50258260418528777,0.052608154988545618,-0.36055651435058872,-0.5849139670837048
2007-06,-0.53266546695562178,-0.2341761591515798,0.024360854484198918,-0.2089664017848947,0.02783601058754093,0.51756859007258138,0.45063578276402733,0.19344186681463091,-0.37922415219804623,-0.44225608313569009
2007-07,-0.44236121678967361,-0.21059417665342611,0.098746664109666163,-0.25405168248887627,0.045212625536198328,0.51566801510180982,0.7483009874280806,0.23560008826120971,-0.43189381207799221,-0.36978076141934513
2007-08,-0.38188612991290688,-0.21054575369141729,-0.13119283560794101,-0.31650795759158618,0.19967583163429811,-0.59220328237627262,-0.80162756264719037,-0.16341760591242169,-0.39534823031358962,-0.28950601823320832
2007-09,-0.32471294372795062,-0.27164169661417992,0.1206743318409314,-0.086970680848700146,0.19604449266958379,0.47042921923195741,0.36347168573953398,0.22426510621574919,-0.57639297631477049,-0.30110083793123699
2007-10,-0.41100196618827067,0.1120376428604072,0.59599148799199053,0.24190159353326049,0.65646777634767728,1.0837963027996,0.94705037009474402,0.7919878330948581,-0.1756560638270695,-0.18381958138979401
2007-11,-0.2366677417396453,-0.11636309258482661,0.60192179136548185,0.40458550444815577,0.68377307620681349,0.91050878903423804,0.86812874768032811,0.89769055484165783,-0.1060844294274582,-0.2249480354447439
2007-12,-0.30528990457886868,-0.30786207219656009,0.0034942080142336689,-0.112844667788617,0.54039426914815347,0.10130732536262881,-0.035136389901663997,-0.083379525005953248,-0.24067370211038749,-0.32635586957095841
2008-01,-0.40238030479270981,-0.34650359587936691,0.4846233546796424,0.32948089016185711,0.26224014601450929,0.95049560951762446,0.72044992044443723,0.27385886532775489,-0.21172041064594421,-0.36312558755926738
2008-02,-0.7011102407827724,-0.27710657375514253,0.47082764273629102,0.29962656623682288,0.27396925240423869,1.0112680960031051,0.86563670736272136,0.51365969123184374,-0.4171571223134844,-0.98182315605536019
2008-03,-0.34512119315476347,-0.23084535112199339,0.60769986527977871,0.48636260114915608,1.2949068271355699,1.25427246650647,0.93214552887824087,0.59471784235864178,-0.095963456375344369,-0.48304099261875322
2008-04,-0.21227672957540819,-0.078942519301234984,0.93197236912005144,0.53239694852658137,0.72229157058725246,1.6022287638123729,1.171325965784773,0.77351619041466291,-0.0067989527917436104,-0.27664910114220131
2008-05,-0.27722951812762209,-0.036160832366698488,0.42456905698588909,0.3695015409468777,0.59624640275251728,0.82695746139487725,0.85191683573864785,0.52305316490639309,0.048745922362082729,-0.28548552452286519
2008-06,-0.25165543463144391,0.055406988791431383,0.81331380427346589,0.48157474250049409,0.6499310347555034,1.4635953818048659,0.92719215764259688,0.92076384615488227,-0.07513698915385239,-0.47197325519995498
2008-07,-0.027245202669512969,0.17679989576381519,0.92589355619278835,0.59642119766004553,0.93954379331252802,1.538715684207367,1.547876641498698,1.082359465141691,0.2346466588623935,-0.00032210080564958038
2008-08,-0.1059874127216453,0.068629916202760752,0.057000072206971189,0.1304421670271769,0.38234053214099212,-0.49994395056739288,-0.87143731472618169,-0.1226730776786463,-0.019179288581832901,-0.20838075559419239
2008-09,-0.045457355765098233,-0.090363420769246722,0.48511436152636728,0.49944657320342878,0.76695053580457162,0.97853459399302267,0.71331202326323462,0.35142813054885957,-0.017281087779275141,-0.21074327123659389
2008-10,-0.18689889342844601,0.1217084001301105,0.32078644956470759,0.25414804064476121,0.92646320110898106,0.58728657819812791,0.46046686272308468,0.05929135540022417,-0.14270323756113379,0.1285745569025861
2008-11,-0.44184127410008373,-0.42796139432671632,-0.30084775552350268,-0.20325955926242739,-0.16895608432414549,-0.26283777842313372,-0.35886368259367768,-0.81303688963141685,-0.69762677569428411,-0.42311067004581843
2008-12,-0.46880897405069533,-0.6543456592825948,-0.44167208284825887,-0.35133805260178841,-0.24180003980468451,-0.40796946649469068,-0.63003007539126277,-1.22538104162098,-0.8320987815093055,-0.65963728049249493
2009-01,-0.84478842562218615,-0.94613896956299559,-0.65225349252960407,-0.57069885864726955,-1.231175522898343,-0.74495697359147828,-0.75994727654870642,-1.2906894595741849,-1.1028489190607,-0.99704057357003917
2009-02,-1.0009623784583519,-1.15944557599357,-0.75075339557859466,-0.66032125817554266,-1.810051198142298,-0.72354363393368648,-0.78423587833153707,-1.2140613390454691,-1.0188350642594419,-1.367009923493697
2009-03,-0.68858386444614217,-0.93502589978203787,-0.49918695611047481,-0.45946812473446752,-1.1044805714519279,-0.36759959027383821,-0.52337018753737086,-1.0501553626335469,-0.86859656767878957,-1.0227090767157241
2009-04,-0.639378719727691,-1.0183894876627231,-0.70582073660079769,-0.72687188553528015,-1.1383994911200861,-0.74467978933527512,-0.82820177079866342,-1.2176838761529041,-0.73501971289027779,-0.7425934020001782
2009-05,-0.72957707267239547,-1.0424453234319599,-0.83729194871542467,-0.68474580718806666,-1.277651757219646,-0.70972766122918995,-0.77290914528006061,-1.309830418110715,-0.87869198049336339,-0.72479286324751713
2009-06,-0.55420336193292241,-0.85591661499210248,-0.48022044799626129,-0.42191808452363377,-0.83005657537413102,-0.1871688809154046,-0.3735337249752424,-0.77177313542133974,-0.62421151417526255,-0.5929697769091562
2009-07,-0.43417166394738649,-0.77009383239798435,-0.331105974845883,-0.4229438671320071,-0.58048058085599441,-0.22385719003053939,-0.082800520895036131,-0.57202925056321463,-0.55953980926837732,-0.56175302886392742
2009-08,-0.49346456442720898,-0.80762508673759525,-0.77401085240373457,-0.59437465854688065,-0.82306693380802443,-1.2750073822895069,-1.613272621001113,-1.1448867735918311,-0.68338785232817978,-0.55207039271520619
2009-09,-0.24046055578282841,-0.62608740216761694,-0.12570624454863991,-0.1626762968862116,-0.1607743157459206,0.087248066707888719,-0.13837628841771071,-0.43799930785640911,-0.40937020960153481,-0.35418077280450838
2009-10,-0.39512029808170979,-0.40351817486141012,0.043130403138471253,0.0032776702599801632,0.079097032534602124,0.34114541275537091,0.02915827297532585,-0.1718093469385979,-0.3903947816991008,-0.27942906688830071
2009-11,-0.32664970205021432,-0.49682922265184742,-0.079801111864128207,0.074785091975672083,-0.080677584444479825,0.082503402797201739,-0.083627464952918604,-0.24271852967437771,-0.42854041571439039,-0.33257345905566438
2009-12,-0.046434219891196081,-0.4672497104306369,-0.31597086575360012,-0.1695872252767871,0.1184025387676971,-0.17988065838805781,-0.45407742869763967,-0.51368732146020457,-0.24390460483427381,-0.39565251887884001
2010-01,-0.43654611073716509,-0.77486695293882513,-0.40768885616245482,-0.24159486214858181,-0.39393898223396367,-0.39041679098848858,-0.60204609891695027,-0.80944189752219331,-0.51972978813497817,-0.47954988976026391
2010-02,-0.62856613024685337,-0.75283796400794434,-0.34733489568523102,-0.36382650218548113,-0.40085303060123639,-0.29712512833711219,-0.25423398324194529,-0.70132955699600474,-0.43608724547792899,-0.96521948477585551
2010-03,-0.1340109920368808,-0.39210419095939952,0.38547646742452318,0.1073110505298295,0.39877585241265889,0.44634090261061637,0.29284682257924738,-0.2884780360754628,0.02891888968485631,-0.32517415062471511
2010-04,-0.14015900064049941,-0.54779093138282475,-0.20781375909276439,-0.16589028341999429,0.2683993896836166,0.041166653154069602,-0.17984085066166711,-0.47484030688075729,0.052231841963188357,-0.20449920569609911
2010-05,-0.094330328715229395,-0.41774760812591699,-0.30628943553165811,-0.30260036261222051,-0.01499605276643425,-0.55280723644112084,-0.30240351156487649,-0.65671307418000935,-0.02583644814833894,-0.12077225637815971
2010-06,0.011154491269310229,-0.1066888765321225,-0.01028399223058583,-0.11612818332992871,0.48472430769925001,0.17634458535297659,0.034437037655592008,-0.15810572688864249,0.18176235300491961,0.061911746981545973
2010-07,0.094834334444354448,-0.088606359004937102,0.029613049553305949,-0.1366410740850636,0.72699800723846641,0.070173345099597079,0.17348774367215,-0.29973262426241598,0.10852361376431011,0.0043757555406539724
2010-08,0.069366956392698353,-0.0099501747880817761,-0.3246264759348898,-0.28565596038224478,0.40662945789443727,-0.87880405464517097,-1.090475432436697,-0.7261658385955404,-0.039546167544966711,0.2494870173484888
2010-09,0.19422560984369969,-0.068576546648409065,0.1984727401768534,0.029630824612583109,0.86881416195507644,0.26440125829273892,0.37824273464164082,-0.1217491334300301,-0.029069420734056099,0.1881108022681709
2010-10,-0.034817633616166577,0.1627226489513354,0.50181134190305654,0.24518775042549859,0.96950236282467706,0.50085575332053656,0.53829920920748653,0.1456834657096886,0.2140869893728983,0.090805370119940429
2010-11,0.29695907431838481,0.12386668072249089,0.56245734146814652,0.37970831931130672,0.98624264457859756,0.68039122925554407,0.48297141097651197,0.15945983988317489,0.22043807362615961,0.1070422332743086
2010-12,0.36904655882991899,0.03797472246836061,0.1077811938046012,0.12524040740305961,1.3003491894278469,0.23383251783357289,0.039563328705640152,-0.26350419508606199,0.32080522764078823,-0.079841388306987643
2011-01,0.26127465587499371,-0.29746982389562271,0.1641519125822582,-0.02622466545560655,0.51426053137386907,0.27766758650740042,-0.0243631955637785,-0.048611687299877242,0.32270107730338138,0.1388208743495597
2011-02,-0.48256521690836279,-0.4071089133734585,0.44184833935193019,0.069685250070453952,0.57720813217536759,0.51579393282249431,0.29422346497846452,-0.095409193010307244,-0.1243295641332316,-0.48642985771541919
2011-03,0.4243284874126767,0.066042161084694351,1.0633962427913179,0.63269801248909741,1.3300849955336631,1.6178459164464321,1.1462576887438709,0.45469111617954822,0.61181418953357714,0.15885304355339011
2011-04,0.33055742973385488,-0.1321586527269506,0.61569494326066865,0.35144693540255778,0.75973379303243183,0.91726421034818906,0.75196111127528864,0.058011445870116057,0.54275378112999861,-0.13090032082474559
2011-05,0.27813630649711862,-0.015194153951096341,0.99728157458648403,0.43722210712532639,0.54573468765634747,1.1940427196107031,0.95560051678756242,0.30166268716143041,0.57236605857523404,0.1416074363394261
2011-06,0.34455619234147189,0.087454099773246682,0.88443201335874411,0.37051063874361811,1.304407226136304,1.0033962617469041,0.72843758955517113,0.24161492226338699,0.53211501796640748,0.33011312643220198
2011-07,0.45254895588057198,0.056356875542874933,0.67164331127273846,0.31281238429747948,1.3894122333726839,0.73373660005680585,0.91437259771440005,0.31182385484023301,0.51439145908219708,0.2333160638673904
2011-08,0.52411411880637804,0.2381654512365288,0.54004124245415697,0.35947743249773251,1.489029530071432,0.21865025121901821,-0.40548188839788402,0.084572331399738604,0.56701723499962142,0.50564434410265369
2011-09,0.50941721158088626,0.22001202651338561,0.88363266639114213,0.37207488792781818,1.699535732203316,0.93348664709613671,0.70316668922072711,0.50378405312768448,0.4559912496998727,0.08802237143208777
2011-10,0.26894228025091071,0.38979041383890828,0.67079198034055632,0.39111159583117089,1.5810944987935731,0.79532915626488954,0.40179204256102702,0.5411669875717493,0.40224308845695261,0.38404993710613611
2011-11,0.56075096965669291,0.32722873182551399,0.78883975117637573,0.41942913964865541,1.4622042154461841,1.0025930712429001,0.44457974655035681,0.60269794298269153,0.5188443105912709,0.21203178257247129
2011-12,0.5698947667495784,0.18468128540587561,0.25903546205337341,0.17539634674222171,1.555160922953561,0.286867533453465,-0.047243610360069688,0.038547653330503528,0.46332818172339929,0.17233977382744781
2012-01,0.027470985338947689,0.044501973143627367,0.31132874456613979,0.1551233413184322,0.80453501626690005,0.42043504942537058,-0.1832950510884577,0.092461185767189383,0.15663179403948249,-0.19328018637940089
2012-02,-0.03548638178661364,-0.062937324984706999,0.55265203304958965,0.31617973237000191,0.85767089000423458,0.81450708989697951,0.26666555635307898,0.26162558513822642,0.42428642139227168,-0.01221384255391969
2012-03,0.49301794829170947,0.37755512814744657,0.79136530292644036,0.4575089227939953,1.5745766493235911,1.170535614604024,0.55654388588945392,0.65553767313239841,0.55282450004073447,0.01098702155844913
2012-04,0.33760277604494732,0.20053906815489719,0.30306808959150949,0.17378785712222261,1.1191712716146089,0.44239413390127341,-0.043265641144334198,0.0073340477603468244,0.35107141839677092,0.045862408165390778
2012-05,0.56636346946002403,0.287629816869787,0.47760173471438411,0.31787463244800318,1.1401560356534319,0.52129031964422234,0.42209689091869967,0.3317340088318198,0.43110566215370422,0.33607911935493201
2012-06,0.47235734240309812,0.28317165684446749,0.36719355899709111,0.2496295392493659,1.139267116939777,0.76664083860783272,0.086116087910922276,0.02062305762680661,0.3104693058664677,0.19127825672202589
2012-07,0.48923615902898759,0.32713341011798969,0.37914048082341639,0.089187869802485012,1.211009897095366,0.46151536661425191,0.23123294710963899,0.3124314014520812,0.33847140748234511,0.20517636884678889
2012-08,0.56056099144726701,0.33347174254999251,0.098101977830766074,-0.014745171444838241,0.98544268020259218,-0.26099381246072811,-0.9878482537668335,-0.011532829763921171,0.23978966747260691,0.64853162137536879
2012-09,0.63139734826716576,0.26344297516339571,0.36361667449309248,0.14191220904011251,1.2461804343439771,0.53784500878152997,-0.070840864222429883,0.3533267702912915,0.42469996391110548,0.65890174474146912
2012-10,0.44287784648090811,0.50310533300960569,0.72366632779577511,0.55497372824019486,1.240259712001573,1.1333978945150061,0.32842529930031239,0.62156685188157712,0.47172617844748271,0.47762565010798108
