month,CHN,USA,DEU,NLD,JPN,FRA,ITA,GBR,KOR,HKG
2000-01,-0.88476025111161227,0.37558483232427081,0.92765301809852996,-1.7839389485176071,2.3795710310502476,0.45686531347265857,-0.65408383491923994,1.9100658469121123,-0.25736315464987608,1.8598968786145633
2000-02,-0.73250668912882533,0.55475427969107693,0.61259739156722881,-1.9271827294464976,2.0640054104918035,0.22614856088572477,-0.84898643205729529,1.8759688431455881,-0.093704696146716893,1.9348517169737363
2000-03,-0.84035296219996658,0.62852993448917371,0.29754176503592761,-2.0131289980038312,2.3238829803634631,0.11079018459225788,-1.0717322573579284,1.8162990865541659,0.059725108699995408,1.9123652654659835
2000-04,-0.86572855586376396,0.68122683077352841,0.079426331283486487,-2.2423190474900547,2.429071520549611,-0.073783217477288485,-1.2666348544959838,1.9953083563284275,0.080182416012890667,1.9198607493019004
2000-05,-0.80228957170426918,0.97632944996591409,-0.25986434344252884,-2.4715090969762827,2.3610083474879864,-0.28142829480552689,-1.4615374516340391,1.7907263337292729,0.1210970306386812,2.0847613936920824
2000-06,-0.93551143843920881,0.8709356573972048,0.22483662045178174,-2.0704265103753881,2.41669639817477,0.064646834074873746,-1.0438890291953506,1.4668047979472743,0.059725108699995408,1.9348517169737363
2000-07,-0.92916754002325885,0.90255379516781731,0.22483662045178174,-2.2136702913042785,2.2867576132389407,-0.073783217477288485,-1.1274187136830875,1.4753290488889055,0.20292625989026081,1.9798246199892398
2000-08,-0.87207245427971403,0.96579007070904221,-0.2356292952478147,-2.5288066093478356,2.336258102738304,-0.32757164532291433,-1.4615374516340391,1.5690958092468517,0.31544145011118258,1.9948155876610734
2000-09,-0.74519448596072446,1.0922626217914937,-0.59915501816854766,-2.6720503902767261,2.4600093264867136,-0.53521672265115605,-1.8234994177475685,1.4327077941807478,0.46887125495789489,2.0098065553329092
2000-10,-0.70078719704907788,1.2925108276720418,-0.81727045192098879,-2.8152941712056165,2.4105088369873497,-0.7428617999793945,-1.8791858740727276,1.7140080752545888,0.43818529398855272,2.11474332903575
2000-11,-0.6373482128895831,1.3557471032132669,-0.76880035553155701,-2.7579966588340636,2.3733834698628264,-0.65057509894462295,-1.7956561895849907,1.526474554538694,0.11086837698223284,2.1597162320512555
2000-12,-0.65003600972148223,1.2187351728739451,-0.13868910246895122,-2.4428603407905021,2.0949432164289057,-0.37371499584030171,-1.40585099530888,1.5009018017138009,-0.40056430584014152,2.0997523613639162
2001-01,-0.57390922873008832,1.2714320691582999,0.22483662045178174,-1.6120464114029402,1.717501983996258,-0.096854892735980552,-0.82114320389471773,1.2792712772313808,-0.80971045209804093,2.0322930068406597
2001-02,-0.55487753348224,1.376825861727009,0.17636652406234998,-1.6406951675887167,1.7422522287459401,-0.18914159377075537,-0.93251611654503219,1.21960152063996,-0.56422276434330065,1.9498426846455701
2001-03,-0.49143854932274522,1.5876134468644276,0.10366137947820409,-1.4401538742882694,1.4761870976868594,-0.14299824325336796,-0.96035934470761386,1.3218925319395383,-0.63582333993843343,2.1072478451998329
2001-04,-0.42165566674730037,1.6824678601762666,0.0067211866993405877,-1.5261001428456027,1.4019363634378146,-0.21221326902944743,-1.0438890291953506,1.4071350413558534,-0.80971045209804093,2.2496620380822621
2001-05,-0.49143854932274522,1.6719284809193948,-0.28409939163724646,-1.841236460889164,1.5133124648113827,-0.37371499584030171,-1.3501645389837207,1.4753290488889055,-0.60513737896909126,2.2271755865745093
2001-06,-0.51047024457059342,1.7667828942312338,-0.50221482538968409,-2.1563727789327216,1.519500025998803,-0.53521672265115605,-1.4893806797966169,1.4582805470056432,-0.47216488143527274,2.3171213926055181
2001-07,-0.49778244773869429,1.8089404112587164,-0.28409939163724646,-1.9844802418180545,1.3833736798755525,-0.44293002161638123,-1.2944780826585653,1.4923775507721699,-0.45170757412237894,2.3770852632928552
2001-08,-0.62466041605768396,1.5770740676075572,0.055191283088772337,-1.4974513866598262,1.4699995364994394,-0.14299824325336796,-0.90467288838245463,1.3986107904142224,-0.44147892046593057,2.11474332903575
2001-09,-0.62466041605768396,1.629770963891912,0.079426331283486487,-1.1536663124304884,1.5875631990604284,-0.096854892735980552,-0.87682966021987696,1.526474554538694,-0.625594686281985,2.0472839745124958
2001-10,-0.57390922873008832,1.6613891016625244,0.030956234894054739,-1.1536663124304884,1.4761870976868594,-0.073783217477288485,-0.82114320389471773,1.4668047979472743,-0.59490872531264283,2.1297342967075856
2001-11,-0.52315804140249256,1.7246253772037494,-0.25986434344252884,-1.3828563619167122,1.4081239246252348,-0.30449997006422225,-1.0160458010327731,1.4582805470056432,-0.42102161315303532,2.1747071997230889
2001-12,-0.47875075249084603,1.6719284809193948,0.0067211866993405877,-1.4115051181024929,1.142058793566155,-0.25835661954683486,-0.98820257287019153,1.4838532998305365,-0.36987834487079785,1.9648336523174039
2002-01,-0.37090447941970472,1.8089404112587164,-0.13868910246895122,-1.3542076057309358,0.86361854013223416,-0.28142829480552689,-1.0438890291953506,1.4412320451223788,-0.45170757412237894,2.0547794583484125
2002-02,-0.2757460031804625,1.9037948245705554,-0.2356292952478147,-1.4115051181024929,0.77080512232092724,-0.39678667109899379,-1.1274187136830875,1.4582805470056432,-0.41079295949658839,2.092256877527999
2002-03,-0.42165566674730037,1.8721766867999414,-0.2356292952478147,-1.239612580987822,0.88836878488191551,-0.35064332058160969,-1.09957548552051,1.3986107904142224,-0.45170757412237894,2.0697704260202463
2002-04,-0.49143854932274522,1.8405585490293306,-0.35680453622139235,-1.1536663124304884,0.8698061013196543,-0.30449997006422225,-1.09957548552051,1.4497562960640122,-0.40056430584014152,1.9423472008096532
2002-05,-0.6563799081374313,1.6508497224056526,-0.065983957884805308,-0.86717875057270766,1.0244951310051658,-0.096854892735980552,-0.79329997573213606,1.3389410338228016,-0.032332774208031101,1.7174826857321344
2002-06,-0.80228957170426918,1.5032984128094604,0.32177681323064178,-0.55204243252915042,1.0987458652542115,0.20307688562703272,-0.37565155329344763,1.2366500225232231,0.18246895257736553,1.5600775251778713
2002-07,-0.94185533685515799,1.3346683446995247,0.68530253615137471,-0.26555487067136951,1.2967478232516665,0.43379363821396649,0.014153640982659267,1.4582805470056432,0.32567010376763095,1.36519494544402
2002-08,-0.90379194635946147,1.4927590335525887,0.53989224698308291,-0.29420362685714596,1.3029353844390867,0.38765028769657905,-0.069376043505077631,1.4838532998305365,0.31544145011118258,1.3951768807876896
2002-09,-0.84035296219996658,1.5559953090938152,0.46718710239893702,-0.036364821185145675,1.1915592830655186,0.38765028769657905,-0.069376043505077631,1.5946685620717471,0.27452683548539353,1.3726904292799389
2002-10,-0.80228957170426918,1.6403103431487822,0.4429520542042194,-0.065013577370922129,1.0244951310051658,0.41072196295527441,-0.013689587179918382,1.6202413148966426,0.039267801387101599,1.4401497838031929
2002-11,-0.87207245427971403,1.471680275038848,0.41871700600950529,-0.036364821185145675,1.0925583040667914,0.47993698873135388,0.15336978179555544,1.5349988054803274,0.19269760623381391,1.3127265585925998
2002-12,-0.88476025111161227,1.3557471032132669,0.73377263254080649,-0.036364821185145675,1.0244951310051658,0.57222368976612548,0.20905623812071469,1.526474554538694,0.21315491354670771,1.2377717202334266
2003-01,-0.92282364160730967,1.1976564143602029,1.0003581626826759,0.39336652160152558,1.0678080593171093,0.82601211761175453,0.59886143239682554,1.3389410338228016,0.34612741108052619,1.0353936566636606
2003-02,-0.89110414952756234,1.2292745521308155,1.218473596435117,0.65120532727352998,0.97499464150580228,1.0336571949399931,0.65454788872198078,1.1940287678150656,0.22338356720315608,0.99791623748407299
2003-03,-0.94819923527110705,1.2081957936170749,1.2427086446298312,0.90904413294553432,1.0306826921925869,1.1028722207160757,0.73807757320972167,1.0064952470991719,-0.10393334980316379,0.99042075364815607
2003-04,-0.96723093051895626,1.0817232425346233,1.1215334036562536,0.93769288913131077,0.95643195794354108,1.0567288701986883,0.79376402953487701,0.92125273768285676,-0.11416200345961071,0.97542978597632124
2003-05,-1.1638917814133898,0.62852993448917371,1.5819993193558499,1.539316769032649,0.98736976388064346,1.4489473495964764,1.3506285927864616,0.784864722616753,-0.052790081520926367,0.67561043253962927
2003-06,-1.2273307655728847,0.62852993448917371,1.7516446567188593,1.4533705004753155,0.90074390725675657,1.5181623753725559,1.4063150491116208,0.96387399239101434,-0.011875466895135836,0.60815107801637325
2003-07,-1.2019551719090864,0.76554186482849551,1.6547044639399959,1.2814779633606486,0.9069314684441776,1.3335889733030095,1.2670989082987247,0.88715573391633151,0.18246895257736553,0.57816914267270469
2003-08,-1.1575478829974406,0.93417193293842971,1.4123539819928406,1.1095854262459777,0.93786927438127987,1.2182305970095426,1.1278827674858285,0.85305873014980493,0.2847554891418404,0.5856646265086215
2003-09,-1.182923476661238,0.7866206233422377,1.2669436928245488,1.2814779633606486,1.0925583040667914,1.2182305970095426,1.0443530829980916,0.87863148297469917,0.35635606473697312,0.51070978814944856
2003-10,-1.2780819529004803,0.50205738340672224,1.5335292229664181,1.4820192566610959,1.3214980680013479,1.4489473495964764,1.3227853646238839,0.99797099615754092,0.10063972332578594,0.43575494979027557
2003-11,-1.1956112734931372,0.41774234935175514,1.4365890301875581,1.3960729881037586,1.2905602620642456,1.4720190248551686,1.3784718209490432,1.0576407527489617,-0.12439065711605907,0.43575494979027557
2003-12,-1.2590502576526319,0.20695476421433659,2.0182301868607286,1.5966142814042059,1.2967478232516665,1.7488791279594897,1.7125905588999948,1.1173105093403826,-0.28804911561921825,0.30833172457968128
2004-01,-1.2717380544845311,0.038324696104400827,2.1151703796395922,1.7685068185188768,1.2781851396894053,1.8411658289942612,1.851806699712891,1.2963197791146439,-0.29827776927566663,0.20339495087683973
2004-02,-1.3034575465642786,0.12263973015936795,2.1151703796395922,1.7971555747046533,1.228684650190041,1.8642375042529566,1.8239634715503092,1.5520473073635894,-0.11416200345961071,0.090962693338080242
2004-03,-1.2527063592366829,0.2807304190124319,1.8001147531082911,1.6252630375899864,1.1482463547535751,1.6565924269247148,1.545531189924517,1.4753290488889055,0.069953762356443766,0.14343108018950154
2004-04,-1.2146429687409854,0.36504545306740049,1.5577642711611359,1.310126719546425,1.1915592830655186,1.4258756743377812,1.2670989082987247,1.4582805470056432,0.18246895257736553,0.15092656402541843
2004-05,-1.1638917814133898,0.60745117597543152,1.6789395121347135,1.4533705004753155,0.97499464150580228,1.5643057258899433,1.4063150491116208,1.4241835432391168,0.059725108699995408,0.20339495087683973
2004-06,-1.2527063592366829,0.52313614192046443,1.6547044639399959,1.2814779633606486,1.1173085488164727,1.5873774011486355,1.4620015054367801,1.5520473073635894,0.15178299160802336,0.13593559635358363
2004-07,-1.2780819529004803,0.40720297009488332,1.7516446567188593,1.310126719546425,1.0678080593171093,1.5873774011486355,1.545531189924517,1.5435230564219584,0.18246895257736553,0.10595366100991506
2004-08,-1.2336746639888336,0.41774234935175514,1.7274096085241417,1.3387754757322057,1.0121200086303248,1.5873774011486355,1.5176879617619394,1.4753290488889055,0.31544145011118258,0.10595366100991506
